Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Pull Up",1,0,8,0,0,"","",
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Pull Up",2,0,6,0,0,,,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Squat (Barbell)",1,185.00000000000003,8,0,0,"",,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Squat (Barbell)",2,215.0,6,0,0,,,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Bench Press (Barbell)",1,145.0,8,0,0,"",,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Bench Press (Barbell)",2,155.0,6,0,0,,,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Deadlift (Barbell)",1,225.0,8,0,0,"",,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Deadlift (Barbell)",2,245.00000000000003,6,0,0,,,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Strict Military Press (Barbell)",1,74.99999999999999,8,0,0,"",,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Strict Military Press (Barbell)",2,85.0,6,0,0,,,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Arm Swings",1,5.0,30,0,0,"",,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Arm Swings",2,5.0,30,0,0,,,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Standing Calf Raise (Barbell)",1,135.0,10,0,0,"",,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Standing Calf Raise (Barbell)",2,145.0,10,0,0,,,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Single Leg Hamstring Eccentric",1,15.0,10,0,0,"",,
2019-03-19 19:58:42,"Track Tuesday Spring 2019",31m,"Single Leg Hamstring Eccentric",2,17.5,10,0,0,,,
2019-06-02 10:39:05,"Morning Workout",33m,"Squat (Barbell)",1,225.0,6,0,0,"","",
2019-06-02 10:39:05,"Morning Workout",33m,"Squat (Barbell)",2,235.0,6,0,0,,,
2019-06-02 10:39:05,"Morning Workout",33m,"Lunge (Barbell)",1,95.0,6,0,0,"",,
2019-06-02 10:39:05,"Morning Workout",33m,"Lunge (Barbell)",2,115.0,6,0,0,,,
2019-06-02 10:39:05,"Morning Workout",33m,"Lunge (Barbell)",3,125.0,6,0,0,,,
2019-06-02 10:39:05,"Morning Workout",33m,"Standing Calf Raise (Barbell)",1,135.0,12,0,0,"",,
2019-06-02 10:39:05,"Morning Workout",33m,"Standing Calf Raise (Barbell)",2,145.0,12,0,0,,,
2019-06-02 10:39:05,"Morning Workout",33m,"Standing Calf Raise (Barbell)",3,155.0,12,0,0,,,
2019-06-02 10:39:05,"Morning Workout",33m,"Strict Military Press (Barbell)",1,25.0,12,0,0,"Dumbbells",,
2019-06-02 10:39:05,"Morning Workout",33m,"Strict Military Press (Barbell)",2,25.0,12,0,0,,,
2019-06-02 10:39:05,"Morning Workout",33m,"Strict Military Press (Barbell)",3,25.0,12,0,0,,,
2019-06-06 16:27:17,"Afternoon Workout",40m,"Deadlift (Barbell)",1,185.00000000000003,6,0,0,"","",
2019-06-06 16:27:17,"Afternoon Workout",40m,"Deadlift (Barbell)",2,225.0,6,0,0,,,
2019-06-06 16:27:17,"Afternoon Workout",40m,"Deadlift (Barbell)",3,245.00000000000003,6,0,0,,,
2019-06-06 16:27:17,"Afternoon Workout",40m,"Single Leg RDL",1,65.0,6,0,0,"",,
2019-06-06 16:27:17,"Afternoon Workout",40m,"Single Leg RDL",2,85.0,6,0,0,,,
2019-06-06 16:27:17,"Afternoon Workout",40m,"Single Leg RDL",3,95.0,6,0,0,,,
2019-06-06 16:27:17,"Afternoon Workout",40m,"Single Leg Hamstring Eccentric",1,15.0,10,0,0,"",,
2019-06-06 16:27:17,"Afternoon Workout",40m,"Single Leg Hamstring Eccentric",2,17.5,10,0,0,,,
2019-06-06 16:27:17,"Afternoon Workout",40m,"Single Leg Hamstring Eccentric",3,20.0,10,0,0,,,
2019-06-06 16:27:17,"Afternoon Workout",40m,"Pull Up",1,0,8,0,0,"",,
2019-06-06 16:27:17,"Afternoon Workout",40m,"Pull Up",2,0,8,0,0,,,
2019-06-06 16:27:17,"Afternoon Workout",40m,"Pull Up",3,0,8,0,0,,,
2019-06-09 08:52:56,"Morning Workout",43m,"Squat (Barbell)",1,225.0,6,0,0,"","",
2019-06-09 08:52:56,"Morning Workout",43m,"Squat (Barbell)",2,235.0,6,0,0,,,
2019-06-09 08:52:56,"Morning Workout",43m,"Squat (Barbell)",3,245.00000000000003,6,0,0,,,
2019-06-09 08:52:56,"Morning Workout",43m,"Lunge (Barbell)",1,95.0,6,0,0,"",,
2019-06-09 08:52:56,"Morning Workout",43m,"Lunge (Barbell)",2,120.0,6,0,0,,,
2019-06-09 08:52:56,"Morning Workout",43m,"Lunge (Barbell)",3,135.0,6,0,0,,,
2019-06-09 08:52:56,"Morning Workout",43m,"Standing Calf Raise (Barbell)",1,155.0,12,0,0,"",,
2019-06-09 08:52:56,"Morning Workout",43m,"Standing Calf Raise (Barbell)",2,185.00000000000003,12,0,0,,,
2019-06-09 08:52:56,"Morning Workout",43m,"Standing Calf Raise (Barbell)",3,195.0,12,0,0,,,
2019-06-09 08:52:56,"Morning Workout",43m,"Strict Military Press (Barbell)",1,25.0,12,0,0,"",,
2019-06-09 08:52:56,"Morning Workout",43m,"Strict Military Press (Barbell)",2,25.0,12,0,0,,,
2019-06-09 08:52:56,"Morning Workout",43m,"Strict Military Press (Barbell)",3,25.0,12,0,0,,,
2019-06-16 10:46:35,"Morning Workout",47m,"Squat (Barbell)",1,225.0,6,0,0,"Screamed last rep","",
2019-06-16 10:46:35,"Morning Workout",47m,"Squat (Barbell)",2,235.0,6,0,0,,,
2019-06-16 10:46:35,"Morning Workout",47m,"Squat (Barbell)",3,255.0,6,0,0,,,
2019-06-16 10:46:35,"Morning Workout",47m,"Lunge (Barbell)",1,105.0,6,0,0,"Left leg weaker?",,
2019-06-16 10:46:35,"Morning Workout",47m,"Lunge (Barbell)",2,135.0,6,0,0,,,
2019-06-16 10:46:35,"Morning Workout",47m,"Lunge (Barbell)",3,145.0,6,0,0,,,
2019-06-16 10:46:35,"Morning Workout",47m,"Standing Calf Raise (Barbell)",1,165.0,12,0,0,"Slow",,
2019-06-16 10:46:35,"Morning Workout",47m,"Standing Calf Raise (Barbell)",2,185.00000000000003,12,0,0,,,
2019-06-16 10:46:35,"Morning Workout",47m,"Standing Calf Raise (Barbell)",3,205.0,12,0,0,,,
2019-06-16 10:46:35,"Morning Workout",47m,"Strict Military Press (Barbell)",1,65.0,12,0,0,"Barbell",,
2019-06-16 10:46:35,"Morning Workout",47m,"Strict Military Press (Barbell)",2,65.0,12,0,0,,,
2019-06-16 10:46:35,"Morning Workout",47m,"Strict Military Press (Barbell)",3,74.99999999999999,9,0,0,,,
2019-06-20 16:37:32,"Afternoon Workout",44m,"Deadlift (Barbell)",1,205.0,6,0,0,"","",
2019-06-20 16:37:32,"Afternoon Workout",44m,"Deadlift (Barbell)",2,235.0,6,0,0,,,
2019-06-20 16:37:32,"Afternoon Workout",44m,"Deadlift (Barbell)",3,265.0,6,0,0,,,
2019-06-20 16:37:32,"Afternoon Workout",44m,"Single Leg RDL",1,65.0,6,0,0,"",,
2019-06-20 16:37:32,"Afternoon Workout",44m,"Single Leg RDL",2,74.99999999999999,6,0,0,,,
2019-06-20 16:37:32,"Afternoon Workout",44m,"Single Leg RDL",3,85.0,6,0,0,,,
2019-06-20 16:37:32,"Afternoon Workout",44m,"Single Leg Hamstring Eccentric",1,17.5,10,0,0,"",,
2019-06-20 16:37:32,"Afternoon Workout",44m,"Single Leg Hamstring Eccentric",2,20.0,10,0,0,,,
2019-06-20 16:37:32,"Afternoon Workout",44m,"Single Leg Hamstring Eccentric",3,22.5,10,0,0,,,
2019-06-20 16:37:32,"Afternoon Workout",44m,"Pull Up",1,0,8,0,0,"",,
2019-06-20 16:37:32,"Afternoon Workout",44m,"Pull Up",2,0,8,0,0,,,
2019-06-20 16:37:32,"Afternoon Workout",44m,"Pull Up",3,0,8,0,0,,,
2019-06-23 10:32:00,"Morning Workout",34m,"Squat (Barbell)",1,225.0,6,0,0,"","",
2019-06-23 10:32:00,"Morning Workout",34m,"Squat (Barbell)",2,240.0,6,0,0,,,
2019-06-23 10:32:00,"Morning Workout",34m,"Squat (Barbell)",3,260.0,6,0,0,,,
2019-06-23 10:32:00,"Morning Workout",34m,"Step-Up (Barbell)",1,135.0,6,0,0,"",,
2019-06-23 10:32:00,"Morning Workout",34m,"Step-Up (Barbell)",2,155.0,6,0,0,,,
2019-06-23 10:32:00,"Morning Workout",34m,"Step-Up (Barbell)",3,155.0,6,0,0,,,
2019-06-23 10:32:00,"Morning Workout",34m,"Standing Calf Raise (Barbell)",1,165.00000000000003,12,0,0,"",,
2019-06-23 10:32:00,"Morning Workout",34m,"Standing Calf Raise (Barbell)",2,175.0,12,0,0,,,
2019-06-23 10:32:00,"Morning Workout",34m,"Standing Calf Raise (Barbell)",3,185.00000000000003,12,0,0,,,
2019-06-23 10:32:00,"Morning Workout",34m,"Lat Pulldown (Cable)",1,40.0,15,0,0,"",,
2019-06-23 10:32:00,"Morning Workout",34m,"Lat Pulldown (Cable)",2,50.0,15,0,0,,,
2019-06-23 10:32:00,"Morning Workout",34m,"Lat Pulldown (Cable)",3,50.0,15,0,0,,,
2019-06-27 16:29:00,"Afternoon Workout",38m,"Deadlift (Barbell)",1,225.00000000000003,6,0,0,"","",
2019-06-27 16:29:00,"Afternoon Workout",38m,"Deadlift (Barbell)",2,245.00000000000003,6,0,0,,,
2019-06-27 16:29:00,"Afternoon Workout",38m,"Deadlift (Barbell)",3,265.0,6,0,0,,,
2019-06-27 16:29:00,"Afternoon Workout",38m,"Lunge (Barbell)",1,135.0,6,0,0,"Reverse ",,
2019-06-27 16:29:00,"Afternoon Workout",38m,"Lunge (Barbell)",2,149.99999999999997,6,0,0,,,
2019-06-27 16:29:00,"Afternoon Workout",38m,"Lunge (Barbell)",3,160.0,6,0,0,,,
2019-06-27 16:29:00,"Afternoon Workout",38m,"Single Leg Hamstring Eccentric",1,17.5,10,0,0,"",,
2019-06-27 16:29:00,"Afternoon Workout",38m,"Single Leg Hamstring Eccentric",2,20.0,10,0,0,,,
2019-06-27 16:29:00,"Afternoon Workout",38m,"Single Leg Hamstring Eccentric",3,22.5,10,0,0,,,
2019-06-27 16:29:00,"Afternoon Workout",38m,"Strict Military Press (Barbell)",1,65.0,12,0,0,"",,
2019-06-27 16:29:00,"Afternoon Workout",38m,"Strict Military Press (Barbell)",2,70.0,12,0,0,,,
2019-06-27 16:29:00,"Afternoon Workout",38m,"Strict Military Press (Barbell)",3,70.0,10,0,0,,,
2019-06-30 12:10:00,"Morning Workout",34m,"Squat (Barbell)",1,225.0,6,0,0,"","",
2019-06-30 12:10:00,"Morning Workout",34m,"Squat (Barbell)",2,245.00000000000003,6,0,0,,,
2019-06-30 12:10:00,"Morning Workout",34m,"Squat (Barbell)",3,275.00000000000006,6,0,0,,,
2019-06-30 12:10:00,"Morning Workout",34m,"Step-Up (Barbell)",1,135.0,6,0,0,"",,
2019-06-30 12:10:00,"Morning Workout",34m,"Step-Up (Barbell)",2,155.0,6,0,0,,,
2019-06-30 12:10:00,"Morning Workout",34m,"Step-Up (Barbell)",3,160.0,6,0,0,,,
2019-06-30 12:10:00,"Morning Workout",34m,"Standing Calf Raise (Barbell)",1,165.00000000000003,12,0,0,"",,
2019-06-30 12:10:00,"Morning Workout",34m,"Standing Calf Raise (Barbell)",2,175.0,12,0,0,,,
2019-06-30 12:10:00,"Morning Workout",34m,"Standing Calf Raise (Barbell)",3,185.00000000000003,12,0,0,,,
2019-06-30 12:10:00,"Morning Workout",34m,"Pull Up",1,0,8,0,0,"",,
2019-06-30 12:10:00,"Morning Workout",34m,"Pull Up",2,0,8,0,0,,,
2019-06-30 12:10:00,"Morning Workout",34m,"Pull Up",3,0,8,0,0,,,
2019-07-04 10:23:09,"Morning Workout",55m,"Romanian Deadlift (Barbell)",1,165.00000000000003,6,0,0,"","",
2019-07-04 10:23:09,"Morning Workout",55m,"Romanian Deadlift (Barbell)",2,195.0,6,0,0,,,
2019-07-04 10:23:09,"Morning Workout",55m,"Romanian Deadlift (Barbell)",3,215.0,6,0,0,,,
2019-07-04 10:23:09,"Morning Workout",55m,"Lunge (Barbell)",1,145.0,6,0,0,"",,
2019-07-04 10:23:09,"Morning Workout",55m,"Lunge (Barbell)",2,160.0,6,0,0,,,
2019-07-04 10:23:09,"Morning Workout",55m,"Lunge (Barbell)",3,165.00000000000003,6,0,0,,,
2019-07-04 10:23:09,"Morning Workout",55m,"Bench Press (Barbell)",1,145.0,6,0,0,"",,
2019-07-04 10:23:09,"Morning Workout",55m,"Bench Press (Barbell)",2,149.99999999999997,6,0,0,,,
2019-07-04 10:23:09,"Morning Workout",55m,"Bench Press (Barbell)",3,149.99999999999997,6,0,0,,,
2019-07-04 10:23:09,"Morning Workout",55m,"Single Leg Hamstring Eccentric",1,17.5,10,0,0,"",,
2019-07-04 10:23:09,"Morning Workout",55m,"Single Leg Hamstring Eccentric",2,20.0,10,0,0,,,
2019-07-04 10:23:09,"Morning Workout",55m,"Single Leg Hamstring Eccentric",3,22.5,10,0,0,,,
2019-07-07 12:12:00,"Morning Workout",37m,"Squat (Barbell)",1,235.0,6,0,0,"","",
2019-07-07 12:12:00,"Morning Workout",37m,"Squat (Barbell)",2,255.0,6,0,0,,,
2019-07-07 12:12:00,"Morning Workout",37m,"Squat (Barbell)",3,275.00000000000006,5,0,0,,,
2019-07-07 12:12:00,"Morning Workout",37m,"Step-Up (Barbell)",1,135.0,6,0,0,"",,
2019-07-07 12:12:00,"Morning Workout",37m,"Step-Up (Barbell)",2,155.0,6,0,0,,,
2019-07-07 12:12:00,"Morning Workout",37m,"Step-Up (Barbell)",3,165.00000000000003,6,0,0,,,
2019-07-07 12:12:00,"Morning Workout",37m,"Standing Calf Raise (Barbell)",1,165.00000000000003,12,0,0,"",,
2019-07-07 12:12:00,"Morning Workout",37m,"Standing Calf Raise (Barbell)",2,175.0,12,0,0,,,
2019-07-07 12:12:00,"Morning Workout",37m,"Standing Calf Raise (Barbell)",3,185.00000000000003,12,0,0,,,
2019-07-07 12:12:00,"Morning Workout",37m,"Pull Up",1,0,8,0,0,"",,
2019-07-07 12:12:00,"Morning Workout",37m,"Pull Up",2,0,8,0,0,,,
2019-07-07 12:12:00,"Morning Workout",37m,"Pull Up",3,0,8,0,0,,,
2019-07-11 16:33:00,"Morning Workout",39m,"Deadlift (Barbell)",1,245.00000000000003,6,0,0,"","",
2019-07-11 16:33:00,"Morning Workout",39m,"Deadlift (Barbell)",2,255.0,6,0,0,,,
2019-07-11 16:33:00,"Morning Workout",39m,"Deadlift (Barbell)",3,245.00000000000003,6,0,0,,,
2019-07-11 16:33:00,"Morning Workout",39m,"Lunge (Barbell)",1,155.0,6,0,0,"Reverse",,
2019-07-11 16:33:00,"Morning Workout",39m,"Lunge (Barbell)",2,165.0,6,0,0,,,
2019-07-11 16:33:00,"Morning Workout",39m,"Lunge (Barbell)",3,170.0,5,0,0,,,
2019-07-11 16:33:00,"Morning Workout",39m,"Single Leg Hamstring Eccentric",1,17.5,10,0,0,"",,
2019-07-11 16:33:00,"Morning Workout",39m,"Single Leg Hamstring Eccentric",2,20.0,10,0,0,,,
2019-07-11 16:33:00,"Morning Workout",39m,"Single Leg Hamstring Eccentric",3,22.5,10,0,0,,,
2019-07-11 16:33:00,"Morning Workout",39m,"Bench Press (Barbell)",1,145.0,6,0,0,"",,
2019-07-11 16:33:00,"Morning Workout",39m,"Bench Press (Barbell)",2,149.99999999999997,6,0,0,,,
2019-07-11 16:33:00,"Morning Workout",39m,"Bench Press (Barbell)",3,149.99999999999997,6,0,0,,,
2019-07-14 15:02:32,"Afternoon Workout",1h 15m,"Push Press",1,95.0,6,0,0,"","Broke finger",
2019-07-14 15:02:32,"Afternoon Workout",1h 15m,"Push Press",2,110.0,6,0,0,,,
2019-07-14 15:02:32,"Afternoon Workout",1h 15m,"Push Press",3,120.0,6,0,0,,,
2019-07-14 15:02:32,"Afternoon Workout",1h 15m,"Step-Up (Barbell)",1,155.0,6,0,0,"",,
2019-07-14 15:02:32,"Afternoon Workout",1h 15m,"Step-Up (Barbell)",2,160.0,6,0,0,,,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Squat (Barbell)",1,285.0,5,0,0,"","",
2020-01-25 15:02:26,"Afternoon Workout",50m,"Squat (Barbell)",2,285.0,5,0,0,,,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Squat (Barbell)",3,285.0,5,0,0,,,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Squat (Barbell)",4,285.0,5,0,0,,,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Squat (Barbell)",5,285.0,5,0,0,,,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Romanian Deadlift (Barbell)",1,135.0,5,0,0,"",,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Romanian Deadlift (Barbell)",2,185.00000000000003,5,0,0,,,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Romanian Deadlift (Barbell)",3,185.00000000000003,5,0,0,,,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Romanian Deadlift (Barbell)",4,185.00000000000003,5,0,0,,,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Romanian Deadlift (Barbell)",5,185.00000000000003,5,0,0,,,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Standing Calf Raise (Barbell)",1,185.00000000000003,12,0,0,"",,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Standing Calf Raise (Barbell)",2,185.00000000000003,12,0,0,,,
2020-01-25 15:02:26,"Afternoon Workout",50m,"Standing Calf Raise (Barbell)",3,185.00000000000003,12,0,0,,,
2020-01-29 19:43:40,"Evening Workout",46m,"Bench Press (Barbell)",1,165.0,5,0,0,"3 min rest","",
2020-01-29 19:43:40,"Evening Workout",46m,"Bench Press (Barbell)",2,175.0,5,0,0,,,
2020-01-29 19:43:40,"Evening Workout",46m,"Bench Press (Barbell)",3,185.00000000000003,5,0,0,,,
2020-01-29 19:43:40,"Evening Workout",46m,"Bent Over Row (Barbell)",1,115.0,10,0,0,"Bad form",,
2020-01-29 19:43:40,"Evening Workout",46m,"Bent Over Row (Barbell)",2,125.0,10,0,0,,,
2020-01-29 19:43:40,"Evening Workout",46m,"Bent Over Row (Barbell)",3,135.0,10,0,0,,,
2020-01-29 19:43:40,"Evening Workout",46m,"Bicep Curl (Barbell)",1,70.0,10,0,0,"",,
2020-01-29 19:43:40,"Evening Workout",46m,"Bicep Curl (Barbell)",2,74.99999999999999,10,0,0,,,
2020-01-29 19:43:40,"Evening Workout",46m,"Bicep Curl (Barbell)",3,74.99999999999999,10,0,0,,,
2020-02-01 20:15:36,"Evening Workout",47m,"Power Snatch (Barbell)",1,105.0,5,0,0,"","",
2020-02-01 20:15:36,"Evening Workout",47m,"Power Snatch (Barbell)",2,115.0,5,0,0,,,
2020-02-01 20:15:36,"Evening Workout",47m,"Power Snatch (Barbell)",3,120.0,5,0,0,,,
2020-02-01 20:15:36,"Evening Workout",47m,"Squat (Barbell)",1,280.0,5,0,0,"Not low enough on last set",,
2020-02-01 20:15:36,"Evening Workout",47m,"Squat (Barbell)",2,290.0,5,0,0,,,
2020-02-01 20:15:36,"Evening Workout",47m,"Squat (Barbell)",3,299.99999999999994,6,0,0,,,
2020-02-01 20:15:36,"Evening Workout",47m,"Standing Calf Raise (Barbell)",1,225.0,12,0,0,"",,
2020-02-01 20:15:36,"Evening Workout",47m,"Standing Calf Raise (Barbell)",2,225.0,12,0,0,,,
2020-02-01 20:15:36,"Evening Workout",47m,"Standing Calf Raise (Barbell)",3,225.0,12,0,0,,,
2020-02-04 20:07:41,"Evening Workout",46m,"Strict Military Press (Barbell)",1,110.0,5,0,0,"","",
2020-02-04 20:07:41,"Evening Workout",46m,"Strict Military Press (Barbell)",2,115.0,5,0,0,,,
2020-02-04 20:07:41,"Evening Workout",46m,"Strict Military Press (Barbell)",3,120.0,3,0,0,,,
2020-02-04 20:07:41,"Evening Workout",46m,"Skullcrusher (Barbell)",1,65.0,10,0,0,"",,
2020-02-04 20:07:41,"Evening Workout",46m,"Skullcrusher (Barbell)",2,75.00000000000001,10,0,0,,,
2020-02-04 20:07:41,"Evening Workout",46m,"Skullcrusher (Barbell)",3,74.99999999999999,10,0,0,,,
2020-02-04 20:07:41,"Evening Workout",46m,"Upright Row (Barbell)",1,70.0,10,0,0,"",,
2020-02-04 20:07:41,"Evening Workout",46m,"Upright Row (Barbell)",2,75.00000000000001,10,0,0,,,
2020-02-04 20:07:41,"Evening Workout",46m,"Upright Row (Barbell)",3,75.00000000000001,10,0,0,,,
2020-02-07 15:45:32,"Afternoon Workout",56m,"Push Press",1,125.00000000000001,5,0,0,"Wrist kinda hurt after last set","",
2020-02-07 15:45:32,"Afternoon Workout",56m,"Push Press",2,135.0,5,0,0,,,
2020-02-07 15:45:32,"Afternoon Workout",56m,"Push Press",3,145.0,5,0,0,,,
2020-02-07 15:45:32,"Afternoon Workout",56m,"Squat (Barbell)",1,285.0,5,0,0,"Actually pretty easy tbh",,
2020-02-07 15:45:32,"Afternoon Workout",56m,"Squat (Barbell)",2,290.0,5,0,0,,,
2020-02-07 15:45:32,"Afternoon Workout",56m,"Squat (Barbell)",3,305.0,5,0,0,,,
2020-02-07 15:45:32,"Afternoon Workout",56m,"Standing Calf Raise (Barbell)",1,225.0,12,0,0,"",,
2020-02-07 15:45:32,"Afternoon Workout",56m,"Standing Calf Raise (Barbell)",2,225.0,12,0,0,,,
2020-02-07 15:45:32,"Afternoon Workout",56m,"Standing Calf Raise (Barbell)",3,225.0,12,0,0,,,
2020-02-07 15:45:32,"Afternoon Workout",56m,"Single Leg Hamstring Eccentric",1,15.0,10,0,0,"",,
2020-02-07 15:45:32,"Afternoon Workout",56m,"Single Leg Hamstring Eccentric",2,15.0,10,0,0,,,
2020-02-07 15:45:32,"Afternoon Workout",56m,"Single Leg Hamstring Eccentric",3,15.0,10,0,0,,,
2020-02-11 20:11:16,"Evening Workout",55m,"Bench Press (Barbell)",1,165.0,5,0,0,"","",
2020-02-11 20:11:16,"Evening Workout",55m,"Bench Press (Barbell)",2,180.0,5,0,0,,,
2020-02-11 20:11:16,"Evening Workout",55m,"Bench Press (Barbell)",3,185.00000000000003,5,0,0,,,
2020-02-11 20:11:16,"Evening Workout",55m,"Bent Over Row (Barbell)",1,120.0,10,0,0,"",,
2020-02-11 20:11:16,"Evening Workout",55m,"Bent Over Row (Barbell)",2,130.0,10,0,0,,,
2020-02-11 20:11:16,"Evening Workout",55m,"Bent Over Row (Barbell)",3,135.0,10,0,0,,,
2020-02-11 20:11:16,"Evening Workout",55m,"Bicep Curl (Barbell)",1,55.0,21,0,0,"",,
2020-02-11 20:11:16,"Evening Workout",55m,"Bicep Curl (Barbell)",2,55.0,21,0,0,,,
2020-02-11 20:11:16,"Evening Workout",55m,"Bicep Curl (Barbell)",3,55.0,21,0,0,,,
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Power Clean",1,155.0,5,0,0,"","",
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Power Clean",2,165.00000000000003,5,0,0,,,
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Power Clean",3,185.00000000000003,5,0,0,,,
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Squat (Barbell)",1,290.0,5,0,0,"",,
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Squat (Barbell)",2,299.99999999999994,5,0,0,,,
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Squat (Barbell)",3,305.00000000000006,5,0,0,,,
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Standing Calf Raise (Barbell)",1,225.0,12,0,0,"",,
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Standing Calf Raise (Barbell)",2,225.0,12,0,0,,,
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Standing Calf Raise (Barbell)",3,225.0,12,0,0,,,
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Single Leg Hamstring Eccentric",1,15.0,10,0,0,"",,
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Single Leg Hamstring Eccentric",2,17.5,10,0,0,,,
2020-02-14 16:49:55,"Afternoon Workout",1h 14m,"Single Leg Hamstring Eccentric",3,17.5,10,0,0,,,
2020-02-18 20:10:42,"Evening Workout",53m,"Strict Military Press (Barbell)",1,110.0,5,0,0,"","",
2020-02-18 20:10:42,"Evening Workout",53m,"Strict Military Press (Barbell)",2,115.0,5,0,0,,,
2020-02-18 20:10:42,"Evening Workout",53m,"Strict Military Press (Barbell)",3,125.00000000000001,3,0,0,,,
2020-02-18 20:10:42,"Evening Workout",53m,"Skullcrusher (Barbell)",1,65.0,10,0,0,"",,
2020-02-18 20:10:42,"Evening Workout",53m,"Skullcrusher (Barbell)",2,75.00000000000001,10,0,0,,,
2020-02-18 20:10:42,"Evening Workout",53m,"Skullcrusher (Barbell)",3,80.0,6,0,0,,,
2020-02-18 20:10:42,"Evening Workout",53m,"Upright Row (Barbell)",1,74.99999999999999,10,0,0,"",,
2020-02-18 20:10:42,"Evening Workout",53m,"Upright Row (Barbell)",2,74.99999999999999,10,0,0,,,
2020-02-18 20:10:42,"Evening Workout",53m,"Upright Row (Barbell)",3,80.0,10,0,0,,,
2020-02-21 12:02:13,"Midday Workout",54m,"Power Snatch (Barbell)",1,110.0,5,0,0,"Almost had 5 on last set","",
2020-02-21 12:02:13,"Midday Workout",54m,"Power Snatch (Barbell)",2,120.0,5,0,0,,,
2020-02-21 12:02:13,"Midday Workout",54m,"Power Snatch (Barbell)",3,125.00000000000001,4,0,0,,,
2020-02-21 12:02:13,"Midday Workout",54m,"Squat (Barbell)",1,295.0,5,0,0,"Super hard, but good gains, did a 4th rep afterwards ",,
2020-02-21 12:02:13,"Midday Workout",54m,"Squat (Barbell)",2,305.00000000000006,5,0,0,,,
2020-02-21 12:02:13,"Midday Workout",54m,"Squat (Barbell)",3,315.0,3,0,0,,,
2020-02-21 12:02:13,"Midday Workout",54m,"Standing Calf Raise (Barbell)",1,225.0,12,0,0,"Upped the weight, but kinda pointless. This is all about control",,
2020-02-21 12:02:13,"Midday Workout",54m,"Standing Calf Raise (Barbell)",2,245.00000000000003,12,0,0,,,
2020-02-21 12:02:13,"Midday Workout",54m,"Standing Calf Raise (Barbell)",3,245.00000000000003,12,0,0,,,
2020-02-25 20:13:54,"Evening Workout",46m,"Bench Press (Barbell)",1,165.0,5,0,0,"","",
2020-02-25 20:13:54,"Evening Workout",46m,"Bench Press (Barbell)",2,180.0,5,0,0,,,
2020-02-25 20:13:54,"Evening Workout",46m,"Bench Press (Barbell)",3,190.0,4,0,0,,,
2020-02-25 20:13:54,"Evening Workout",46m,"Bent Over Row (Barbell)",1,120.0,10,0,0,"",,
2020-02-25 20:13:54,"Evening Workout",46m,"Bent Over Row (Barbell)",2,130.0,10,0,0,,,
2020-02-25 20:13:54,"Evening Workout",46m,"Bent Over Row (Barbell)",3,135.0,10,0,0,,,
2020-02-25 20:13:54,"Evening Workout",46m,"Bicep Curl (Barbell)",1,70.0,10,0,0,"",,
2020-02-25 20:13:54,"Evening Workout",46m,"Bicep Curl (Barbell)",2,75.00000000000001,10,0,0,,,
